日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA20
2024-10-28,601998,6.19,6.13,6.19,6.04,490801,325564566.0,2.42,-0.97,-0.06,0.13,6.214
2024-10-29,601998,6.14,6.11,6.19,6.08,368963,246140033.0,1.79,-0.33,-0.02,0.1,6.232
2024-10-30,601998,6.1,6.02,6.17,6.0,393529,259812675.0,2.78,-1.47,-0.09,0.1,6.24
2024-10-31,601998,6.04,5.98,6.09,5.92,493326,321829899.0,2.82,-0.66,-0.04,0.13,6.2305
2024-11-01,601998,6.0,6.12,6.15,5.97,569418,377311919.0,3.01,2.34,0.14,0.15,6.231
2024-11-04,601998,6.14,6.14,6.15,5.99,400084,264845740.0,2.61,0.33,0.02,0.1,6.214499999999999
2024-11-05,601998,6.14,6.19,6.19,6.11,430644,288399749.0,1.3,0.81,0.05,0.11,6.191000000000001
2024-11-06,601998,6.19,6.13,6.19,6.08,431875,287862555.0,1.78,-0.97,-0.06,0.11,6.193
2024-11-07,601998,6.1,6.32,6.33,6.08,635353,428774461.0,4.08,3.1,0.19,0.16,6.1945
2024-11-08,601998,6.35,6.2,6.37,6.17,565615,383249451.0,3.16,-1.9,-0.12,0.15,6.1955
2024-11-11,601998,6.12,6.05,6.14,6.03,692144,457241178.0,1.77,-2.42,-0.15,0.18,6.1805
2024-11-12,601998,6.05,6.0,6.15,5.98,569051,375518496.0,2.81,-0.83,-0.05,0.15,6.1725
2024-11-13,601998,6.0,6.06,6.08,5.97,450807,296656928.0,1.83,1.0,0.06,0.12,6.157500000000001
2024-11-14,601998,6.03,6.08,6.14,6.03,567108,376750358.0,1.82,0.33,0.02,0.15,6.1495
2024-11-15,601998,6.09,6.02,6.12,5.94,578175,381268903.0,2.96,-0.99,-0.06,0.15,6.134
2024-11-18,601998,6.09,6.2,6.35,6.08,1255134,851502009.0,4.49,2.99,0.18,0.32,6.132499999999999
2024-11-19,601998,6.17,6.26,6.32,6.07,845807,572221366.0,4.03,0.97,0.06,0.22,6.1339999999999995
2024-11-20,601998,6.23,6.18,6.28,6.16,588668,396444755.0,1.92,-1.28,-0.08,0.15,6.131
2024-11-21,601998,6.19,6.22,6.22,6.12,460512,309272382.0,1.62,0.65,0.04,0.12,6.130000000000001
2024-11-22,601998,6.22,6.06,6.25,6.06,513168,343388874.0,3.05,-2.57,-0.16,0.13,6.1235
2024-11-25,601998,6.14,6.09,6.16,6.07,464209,308975901.0,1.49,0.5,0.03,0.12,6.121499999999999
2024-11-26,601998,6.07,6.17,6.18,6.03,490616,327141531.0,2.46,1.31,0.08,0.13,6.124499999999999
2024-11-27,601998,6.15,6.31,6.31,6.13,928762,630460745.0,2.92,2.27,0.14,0.24,6.139
2024-11-28,601998,6.3,6.3,6.37,6.27,649044,445644739.0,1.58,-0.16,-0.01,0.17,6.154999999999999
2024-11-29,601998,6.36,6.25,6.4,6.24,596201,408606704.0,2.54,-0.79,-0.05,0.15,6.161499999999999
2024-12-02,601998,6.34,6.26,6.35,6.2,532768,361452634.0,2.4,0.16,0.01,0.14,6.1675
2024-12-03,601998,6.24,6.44,6.45,6.21,1009123,695766304.0,3.83,2.88,0.18,0.26,6.18
2024-12-04,601998,6.43,6.62,6.67,6.4,1245326,884552813.0,4.19,2.8,0.18,0.32,6.2045
2024-12-05,601998,6.61,6.69,6.73,6.59,855833,617245401.0,2.11,1.06,0.07,0.22,6.223000000000001
2024-12-06,601998,6.72,6.72,6.82,6.68,629117,458010540.0,2.09,0.45,0.03,0.16,6.2490000000000006
2024-12-09,601998,6.71,6.75,6.81,6.66,521124,380145083.0,2.23,0.45,0.03,0.13,6.284000000000001
2024-12-10,601998,6.81,6.77,6.91,6.74,772224,568241472.0,2.52,0.3,0.02,0.2,6.3225
2024-12-11,601998,6.77,6.58,6.79,6.55,997665,697990488.0,3.55,-2.81,-0.19,0.25,6.3485
2024-12-12,601998,6.54,6.57,6.6,6.52,1360354,942612100.0,1.22,-0.15,-0.01,0.35,6.373
2024-12-13,601998,6.53,6.47,6.56,6.44,1232525,844085297.0,1.83,-1.52,-0.1,0.31,6.3955
2024-12-16,601998,6.48,6.5,6.56,6.47,724908,499225084.0,1.39,0.46,0.03,0.18,6.410500000000001
2024-12-17,601998,6.53,6.45,6.59,6.44,648903,445368317.0,2.31,-0.77,-0.05,0.16,6.42
2024-12-18,601998,6.51,6.56,6.68,6.5,1134791,787894337.0,2.79,1.71,0.11,0.29,6.439
2024-12-19,601998,6.55,6.41,6.56,6.38,1036489,706023095.0,2.74,-2.29,-0.15,0.26,6.4485
2024-12-20,601998,6.41,6.36,6.45,6.36,706023,477145838.0,1.4,-0.78,-0.05,0.18,6.463500000000001
2024-12-23,601998,6.37,6.48,6.51,6.36,1204395,820748076.0,2.36,1.89,0.12,0.31,6.483
2024-12-24,601998,6.46,6.59,6.63,6.46,902350,624910032.0,2.62,1.7,0.11,0.23,6.5040000000000004
2024-12-25,601998,6.62,6.65,6.68,6.56,857308,599449799.0,1.82,0.91,0.06,0.22,6.520999999999999
2024-12-26,601998,6.62,6.58,6.65,6.52,701304,484774274.0,1.95,-1.05,-0.07,0.18,6.534999999999999
2024-12-27,601998,6.58,6.58,6.61,6.46,690960,477187004.0,2.28,0.0,0.0,0.18,6.5515
2024-12-30,601998,6.58,6.7,6.72,6.57,1191099,835816569.0,2.28,1.82,0.12,0.3,6.5735
2024-12-31,601998,6.67,6.62,6.74,6.61,989357,695305887.0,1.94,-1.19,-0.08,0.25,6.5825000000000005
2025-01-02,601998,6.6,6.42,6.67,6.4,1032363,708459335.0,4.08,-3.02,-0.2,0.26,6.5725
2025-01-03,601998,6.45,6.43,6.5,6.36,802844,545953856.0,2.18,0.16,0.01,0.2,6.5595
2025-01-06,601998,6.46,6.43,6.46,6.27,725092,489305077.0,2.95,0.0,0.0,0.18,6.545
2025-01-07,601998,6.39,6.43,6.45,6.37,491958,333335920.0,1.24,0.0,0.0,0.12,6.528999999999999
2025-01-08,601998,6.43,6.49,6.57,6.43,834774,572653215.0,2.18,0.93,0.06,0.21,6.515000000000001
2025-01-09,601998,6.49,6.41,6.49,6.37,558708,379249430.0,1.85,-1.23,-0.08,0.14,6.5065
2025-01-10,601998,6.42,6.39,6.45,6.31,685683,463422978.0,2.18,-0.31,-0.02,0.17,6.4975
2025-01-13,601998,6.38,6.27,6.38,6.21,637867,423700730.0,2.66,-1.88,-0.12,0.16,6.4875
2025-01-14,601998,6.26,6.34,6.35,6.24,852509,567684731.0,1.75,1.12,0.07,0.22,6.4795
2025-01-15,601998,6.32,6.39,6.51,6.31,1000636,678431927.0,3.15,0.79,0.05,0.25,6.4765
2025-01-16,601998,6.39,6.39,6.43,6.34,739843,499690245.0,1.41,0.0,0.0,0.19,6.468000000000001
2025-01-17,601998,6.4,6.3,6.41,6.29,705114,470975423.0,1.88,-1.41,-0.09,0.18,6.4625
2025-01-20,601998,6.32,6.26,6.33,6.25,850643,565141973.0,1.27,-0.63,-0.04,0.22,6.4575000000000005
2025-01-21,601998,6.3,6.29,6.32,6.22,735442,488470408.0,1.6,0.48,0.03,0.19,6.448
2025-01-22,601998,6.3,6.14,6.3,6.13,875221,572696336.0,2.7,-2.38,-0.15,0.22,6.4254999999999995
2025-01-23,601998,6.2,6.24,6.28,6.18,1288419,850111521.0,1.63,1.63,0.1,0.32,6.404999999999999
2025-01-24,601998,6.23,6.17,6.24,6.14,1164095,762371725.0,1.6,-1.12,-0.07,0.29,6.3845
2025-01-27,601998,6.19,6.28,6.3,6.18,1025635,679251192.0,1.94,1.78,0.11,0.26,6.3695
2025-02-05,601998,6.29,6.19,6.29,6.18,989461,651364308.0,1.75,-1.43,-0.09,0.25,6.343999999999999
2025-02-06,601998,6.19,6.18,6.24,6.14,704656,460597903.0,1.62,-0.16,-0.01,0.18,6.322
2025-02-07,601998,6.17,6.15,6.18,6.12,1005414,654646891.0,0.97,-0.49,-0.03,0.25,6.3085
2025-02-10,601998,6.14,6.11,6.15,6.1,835970,542187120.0,0.81,-0.65,-0.04,0.21,6.2924999999999995
2025-02-11,601998,6.12,6.12,6.17,6.1,876508,568591686.0,1.15,0.16,0.01,0.22,6.277
2025-02-12,601998,6.12,6.06,6.12,6.03,1328541,852793385.0,1.47,-0.98,-0.06,0.33,6.2585
2025-02-13,601998,6.05,6.09,6.11,6.02,1404070,902637198.0,1.49,0.5,0.03,0.35,6.2385
2025-02-14,601998,6.08,6.11,6.13,6.07,846794,547096927.0,0.99,0.33,0.02,0.21,6.2235
2025-02-17,601998,6.12,6.21,6.21,6.1,1664098,1084955611.0,1.8,1.64,0.1,0.41,6.2145
2025-02-18,601998,6.21,6.34,6.4,6.2,2185239,1460947568.0,3.22,2.09,0.13,0.54,6.218
2025-02-19,601998,6.33,6.3,6.36,6.28,1069151,713858982.0,1.26,-0.63,-0.04,0.27,6.216
2025-02-20,601998,6.3,6.28,6.34,6.27,763820,508739039.0,1.11,-0.32,-0.02,0.19,6.210500000000001
2025-02-21,601998,6.28,6.26,6.29,6.19,1286689,849543503.0,1.59,-0.32,-0.02,0.32,6.204000000000001
2025-02-24,601998,6.25,6.19,6.28,6.17,1215131,798626837.0,1.76,-1.12,-0.07,0.3,6.1985
2025-02-25,601998,6.19,6.12,6.22,6.1,1238176,804789223.0,1.94,-1.13,-0.07,0.3,6.1915
2025-02-26,601998,6.11,6.14,6.18,6.1,1337730,869331969.0,1.31,0.33,0.02,0.33,6.183999999999999
2025-02-27,601998,6.14,6.33,6.34,6.09,1834188,1212628653.0,4.07,3.09,0.19,0.45,6.193499999999999
2025-02-28,601998,6.3,6.54,6.59,6.29,2696363,1847146365.0,4.74,3.32,0.21,0.66,6.2085
2025-03-03,601998,6.53,6.49,6.55,6.44,1124507,769925281.0,1.68,-0.76,-0.05,0.28,6.2245
2025-03-04,601998,6.49,6.44,6.56,6.42,630791,431271984.0,2.16,-0.77,-0.05,0.15,6.2325
2025-03-05,601998,6.47,6.63,6.66,6.42,1218472,846591927.0,3.73,2.95,0.19,0.3,6.2545
2025-03-06,601998,6.6,6.54,6.63,6.45,1115093,766511333.0,2.71,-1.36,-0.09,0.27,6.272499999999999
2025-03-07,601998,6.54,6.64,6.65,6.49,885137,614641231.0,2.45,1.53,0.1,0.22,6.297
2025-03-10,601998,6.59,6.65,6.68,6.54,889555,620546568.0,2.11,0.15,0.01,0.22,6.324
2025-03-11,601998,6.63,6.71,6.76,6.62,874023,617425476.0,2.11,0.9,0.06,0.21,6.3534999999999995
2025-03-12,601998,6.74,6.69,6.78,6.66,786767,557914817.0,1.79,-0.3,-0.02,0.19,6.385
2025-03-13,601998,6.71,6.81,6.93,6.66,1072102,770886289.0,4.04,1.79,0.12,0.26,6.421000000000001
2025-03-14,601998,6.81,6.81,6.97,6.78,1012223,733802887.0,2.79,0.0,0.0,0.25,6.456
2025-03-17,601998,6.89,6.91,6.96,6.84,781070,568197210.0,1.76,1.47,0.1,0.19,6.491
2025-03-18,601998,6.91,6.94,6.99,6.82,616233,448920657.0,2.46,0.43,0.03,0.15,6.520999999999999
2025-03-19,601998,6.93,7.08,7.08,6.91,621156,457962606.0,2.45,2.02,0.14,0.15,6.56
2025-03-20,601998,7.06,7.07,7.11,6.95,595252,440851187.0,2.26,-0.14,-0.01,0.15,6.599500000000001
2025-03-21,601998,7.07,6.85,7.13,6.85,1395564,1017866366.0,3.96,-3.11,-0.22,0.34,6.6290000000000004
2025-03-24,601998,6.97,6.98,7.01,6.86,880079,641680740.0,2.19,1.9,0.13,0.22,6.6685
2025-03-25,601998,6.98,6.92,7.07,6.87,971039,711321631.0,2.87,-0.86,-0.06,0.24,6.708500000000001
2025-03-26,601998,6.88,6.89,6.99,6.85,660377,480478258.0,2.02,-0.43,-0.03,0.16,6.7459999999999996
2025-03-27,601998,6.85,6.89,6.97,6.85,431353,313600077.0,1.74,0.0,0.0,0.11,6.774000000000001
2025-03-28,601998,6.89,6.75,6.89,6.73,597284,426571032.0,2.32,-2.03,-0.14,0.15,6.7844999999999995
2025-03-31,601998,6.79,6.75,6.81,6.69,617628,439611516.0,1.78,0.0,0.0,0.15,6.797500000000001
2025-04-01,601998,6.76,6.75,6.79,6.6,777523,548244604.0,2.81,0.0,0.0,0.19,6.813000000000001
2025-04-02,601998,6.74,6.81,6.88,6.72,603874,433267509.0,2.37,0.89,0.06,0.15,6.822
2025-04-03,601998,6.75,6.86,6.89,6.72,435139,313067681.0,2.5,0.73,0.05,0.11,6.837999999999999
2025-04-07,601998,6.69,6.53,6.76,6.26,1175235,806006797.0,7.29,-4.81,-0.33,0.29,6.8325000000000005
2025-04-08,601998,6.5,6.63,6.68,6.45,1267084,880698299.0,3.52,1.53,0.1,0.31,6.8315
2025-04-09,601998,6.62,6.56,6.62,6.45,1036601,714527957.0,2.56,-1.06,-0.07,0.25,6.824
2025-04-10,601998,6.6,6.66,6.73,6.51,740942,518446398.0,3.35,1.52,0.1,0.18,6.8225
2025-04-11,601998,6.71,6.66,6.71,6.54,756719,528105980.0,2.55,0.0,0.0,0.19,6.8149999999999995
2025-04-14,601998,6.67,6.73,6.81,6.63,730982,519016061.0,2.7,1.05,0.07,0.18,6.811
2025-04-15,601998,6.74,6.86,6.9,6.72,652536,469310341.0,2.67,1.93,0.13,0.16,6.8084999999999996
2025-04-16,601998,6.89,6.99,6.99,6.79,709891,515378736.0,2.92,1.9,0.13,0.17,6.811
2025-04-17,601998,6.95,7.05,7.05,6.81,674747,492673746.0,3.43,0.86,0.06,0.17,6.8095
2025-04-18,601998,6.99,7.04,7.09,6.96,424345,313454211.0,1.84,-0.14,-0.01,0.1,6.808
2025-04-21,601998,7.02,6.96,7.11,6.96,517971,381991657.0,2.13,-1.14,-0.08,0.13,6.8134999999999994
2025-04-22,601998,6.95,6.91,7.0,6.91,503973,367851191.0,1.29,-0.72,-0.05,0.12,6.8100000000000005
2025-04-23,601998,6.93,6.84,6.95,6.84,407839,295262942.0,1.59,-1.01,-0.07,0.1,6.806
2025-04-24,601998,6.87,6.9,6.95,6.84,415611,301889303.0,1.61,0.88,0.06,0.1,6.8065
2025-04-25,601998,6.9,6.84,6.95,6.79,422497,304332116.0,2.32,-0.87,-0.06,0.1,6.803999999999999
2025-04-28,601998,6.84,6.99,7.01,6.82,661764,482747975.0,2.78,2.19,0.15,0.16,6.816
2025-04-29,601998,6.96,6.84,7.01,6.84,424627,308603361.0,2.43,-2.15,-0.15,0.1,6.8205
2025-04-30,601998,6.86,6.85,6.89,6.72,887325,635388991.0,2.49,0.15,0.01,0.22,6.8255
2025-05-06,601998,6.89,6.78,6.89,6.76,642301,459956891.0,1.9,-1.02,-0.07,0.16,6.824
2025-05-07,601998,6.84,6.87,6.88,6.76,576352,414405511.0,1.77,1.33,0.09,0.14,6.8245000000000005
2025-05-08,601998,6.84,6.94,6.94,6.84,447807,325465956.0,1.46,1.02,0.07,0.11,6.845000000000001
2025-05-09,601998,6.94,7.11,7.14,6.91,754388,560036935.0,3.31,2.45,0.17,0.19,6.869
2025-05-12,601998,7.11,7.09,7.15,7.03,540865,403035427.0,1.69,-0.28,-0.02,0.13,6.8955
2025-05-13,601998,7.08,7.27,7.28,7.03,644183,486686518.0,3.53,2.54,0.18,0.16,6.926
2025-05-14,601998,7.25,7.29,7.34,7.2,606103,462451853.0,1.93,0.28,0.02,0.15,6.9575000000000005
2025-05-15,601998,7.27,7.26,7.33,7.23,394330,300719001.0,1.37,-0.41,-0.03,0.1,6.983999999999999
2025-05-16,601998,7.25,7.17,7.26,7.04,538522,403625295.0,3.03,-1.24,-0.09,0.13,6.9995
2025-05-19,601998,7.17,7.15,7.21,7.12,368032,276969837.0,1.26,-0.28,-0.02,0.09,7.0075
2025-05-20,601998,7.17,7.15,7.31,7.13,490856,371713897.0,2.52,0.0,0.0,0.12,7.012500000000001
2025-05-21,601998,7.15,7.24,7.29,7.15,429429,326398241.0,1.96,1.26,0.09,0.11,7.022499999999999
2025-05-22,601998,7.26,7.53,7.54,7.21,949059,738070472.0,4.56,4.01,0.29,0.23,7.051
2025-05-23,601998,7.53,7.44,7.68,7.4,811284,639890199.0,3.72,-1.2,-0.09,0.2,7.077499999999999
2025-05-26,601998,7.42,7.28,7.48,7.25,532057,409555979.0,3.09,-2.15,-0.16,0.13,7.099499999999999
2025-05-27,601998,7.29,7.3,7.39,7.28,444849,341949602.0,1.51,0.27,0.02,0.11,7.1195
2025-05-28,601998,7.3,7.36,7.4,7.28,404665,311972789.0,1.64,0.82,0.06,0.1,7.1455
2025-05-29,601998,7.37,7.32,7.38,7.28,403351,309865532.0,1.36,-0.54,-0.04,0.1,7.162000000000001
2025-05-30,601998,7.35,7.6,7.63,7.34,765253,603210420.0,3.96,3.83,0.28,0.19,7.2
2025-06-03,601998,7.63,7.87,7.93,7.58,1197874,978686094.0,4.61,3.55,0.27,0.29,7.251
2025-06-04,601998,7.85,8.0,8.03,7.82,573112,475964928.0,2.67,1.65,0.13,0.14,7.312
2025-06-05,601998,7.99,7.97,8.08,7.92,452508,377738389.0,2.0,-0.38,-0.03,0.11,7.367
2025-06-06,601998,7.99,8.05,8.09,7.97,489564,411582026.0,1.51,1.0,0.08,0.12,7.422499999999999
2025-06-09,601998,8.05,8.05,8.1,7.76,723849,601910744.0,4.22,0.0,0.0,0.18,7.469500000000001
2025-06-10,601998,8.04,7.98,8.15,7.94,587403,492479527.0,2.61,-0.87,-0.07,0.14,7.514
2025-06-11,601998,8.02,8.04,8.09,7.94,521986,437613295.0,1.88,0.75,0.06,0.13,7.5525
2025-06-12,601998,8.07,8.0,8.2,7.99,581120,491011640.0,2.61,-0.5,-0.04,0.14,7.588000000000001
2025-06-13,601998,8.02,7.98,8.12,7.92,1597976,1335513075.0,2.5,-0.25,-0.02,0.39,7.6240000000000006
2025-06-16,601998,8.0,8.07,8.12,7.96,647106,544371951.0,2.01,1.13,0.09,0.16,7.669
2025-06-17,601998,8.06,8.14,8.21,8.06,445535,378552791.0,1.86,0.87,0.07,0.11,7.718500000000001
2025-06-18,601998,8.16,8.29,8.31,8.13,488823,420448286.0,2.21,1.84,0.15,0.12,7.775499999999999
2025-06-19,601998,8.29,8.42,8.45,8.24,475617,415581657.0,2.53,1.57,0.13,0.12,7.8345
2025-06-20,601998,8.39,8.34,8.52,8.32,611307,535349487.0,2.38,-0.95,-0.08,0.15,7.875
2025-06-23,601998,8.33,8.33,8.36,8.14,715876,618841797.0,2.64,-0.12,-0.01,0.18,7.919500000000001
2025-06-24,601998,8.32,8.23,8.37,8.13,861966,740001351.0,2.88,-1.2,-0.1,0.21,7.9670000000000005
2025-06-25,601998,8.24,8.34,8.35,8.13,773749,666208251.0,2.67,1.34,0.11,0.19,8.019
2025-06-26,601998,8.32,8.4,8.42,8.24,495863,431302938.0,2.16,0.72,0.06,0.12,8.071000000000002
2025-06-27,601998,8.37,8.1,8.41,8.07,932893,800226102.0,4.05,-3.57,-0.3,0.23,8.11
2025-06-30,601998,8.03,8.14,8.15,7.95,617130,521691798.0,2.47,0.49,0.04,0.15,8.137
2025-07-01,601998,8.15,8.24,8.28,8.14,349461,299930720.0,1.72,1.23,0.1,0.09,8.1555
2025-07-02,601998,8.24,8.15,8.29,8.15,584898,502113026.0,1.7,-1.09,-0.09,0.14,8.163
2025-07-03,601998,8.17,8.21,8.28,8.09,657216,562489447.0,2.33,0.74,0.06,0.16,8.175
2025-07-04,601998,8.22,8.53,8.54,8.2,808592,710434623.0,4.14,3.9,0.32,0.2,8.199000000000002
2025-07-07,601998,8.53,8.62,8.65,8.44,564552,502929055.0,2.46,1.06,0.09,0.14,8.227500000000001
2025-07-08,601998,8.61,8.59,8.68,8.45,506337,451022432.0,2.67,-0.35,-0.03,0.12,8.258
2025-07-09,601998,8.58,8.6,8.71,8.5,544941,490246304.0,2.44,0.12,0.01,0.13,8.286
2025-07-10,601998,8.64,8.55,8.7,8.55,877504,772655664.0,1.74,-0.58,-0.05,0.22,8.3135
2025-07-11,601998,8.58,8.32,8.62,8.32,866381,750320761.0,3.51,-2.69,-0.23,0.21,8.3305
2025-07-14,601998,8.35,8.48,8.56,8.34,796829,690942418.0,2.64,1.92,0.16,0.2,8.351
2025-07-15,601998,8.47,8.42,8.53,8.35,626922,541221202.0,2.12,-0.71,-0.06,0.15,8.364999999999998
2025-07-16,601998,8.41,8.37,8.45,8.24,515792,438520521.0,2.49,-0.59,-0.05,0.13,8.369
2025-07-17,601998,8.32,8.28,8.37,8.24,397221,336781046.0,1.55,-1.08,-0.09,0.1,8.362
2025-07-18,601998,8.29,8.27,8.35,8.26,431003,365752686.0,1.09,-0.12,-0.01,0.11,8.358500000000001
2025-07-21,601998,8.23,8.31,8.33,8.18,531328,449705979.0,1.81,0.48,0.04,0.13,8.3575
2025-07-22,601998,8.28,8.22,8.34,8.16,601997,506759669.0,2.17,-1.08,-0.09,0.15,8.357000000000001
2025-07-23,601998,8.24,8.25,8.34,8.19,567342,479743640.0,1.82,0.36,0.03,0.14,8.352500000000001
2025-07-24,601998,8.25,8.05,8.25,8.02,827371,686696569.0,2.79,-2.42,-0.2,0.2,8.334999999999999
2025-07-25,601998,8.04,7.95,8.08,7.93,526803,431060395.0,1.86,-1.24,-0.1,0.13,8.3275
2025-07-28,601998,7.95,7.99,8.12,7.93,662697,544422281.0,2.39,0.5,0.04,0.16,8.319999999999999
2025-07-29,601998,7.98,7.93,8.08,7.92,496207,405232493.0,2.0,-0.75,-0.06,0.12,8.3045
2025-07-30,601998,7.96,8.0,8.08,7.92,558501,457799466.0,2.02,0.88,0.07,0.14,8.297
2025-07-31,601998,8.01,8.0,8.04,7.87,518449,421979170.0,2.13,0.0,0.0,0.13,8.2865
2025-08-01,601998,7.98,8.0,8.06,7.88,546026,446362133.0,2.25,0.0,0.0,0.13,8.26
2025-08-04,601998,7.96,8.06,8.09,7.96,529282,434676917.0,1.63,0.75,0.06,0.13,8.232
2025-08-05,601998,8.03,8.24,8.3,8.02,681945,571875402.0,3.47,2.23,0.18,0.17,8.214500000000001
2025-08-06,601998,8.27,8.19,8.32,8.18,398115,335477053.0,1.7,-0.61,-0.05,0.1,8.193999999999999
2025-08-07,601998,8.18,8.23,8.23,8.09,368267,308108884.0,1.71,0.49,0.04,0.09,8.178
2025-08-08,601998,8.23,8.2,8.27,8.18,280796,236018368.0,1.09,-0.36,-0.03,0.07,8.172
2025-08-11,601998,8.18,8.05,8.22,8.03,517870,428777868.0,2.32,-1.83,-0.15,0.13,8.1505
2025-08-12,601998,8.04,8.16,8.18,8.03,439413,365838169.0,1.86,1.37,0.11,0.11,8.1375
2025-08-13,601998,8.19,8.06,8.21,8.04,448038,372191233.0,2.08,-1.23,-0.1,0.11,8.122
2025-08-14,601998,8.06,8.08,8.2,8.04,414213,344634074.0,1.99,0.25,0.02,0.1,8.112
2025-08-15,601998,8.07,7.87,8.09,7.77,874114,703281872.0,3.96,-2.6,-0.21,0.21,8.092
2025-08-18,601998,7.84,7.78,7.86,7.7,999749,795560585.0,2.03,-1.14,-0.09,0.25,8.0655
2025-08-19,601998,7.77,7.76,7.81,7.71,597024,475021166.0,1.29,-0.26,-0.02,0.15,8.0425
2025-08-20,601998,7.74,7.78,7.83,7.69,515570,411397981.0,1.8,0.26,0.02,0.13,8.019
2025-08-21,601998,7.8,7.89,7.94,7.76,607145,489822499.0,2.31,1.41,0.11,0.15,8.011
2025-08-22,601998,7.89,7.83,7.89,7.72,552985,440480811.0,2.15,-0.76,-0.06,0.14,8.004999999999999
2025-08-25,601998,7.8,7.89,7.9,7.77,558829,448393512.0,1.66,0.77,0.06,0.14,8.0
2025-08-26,601998,7.86,7.83,7.9,7.81,1077479,864844064.0,1.14,-0.76,-0.06,0.26,7.995
2025-08-27,601998,7.82,7.72,7.83,7.67,800840,635145960.0,2.04,-1.4,-0.11,0.2,7.981
2025-08-28,601998,7.69,7.79,7.82,7.58,830331,656791594.0,3.11,0.91,0.07,0.2,7.9704999999999995
2025-08-29,601998,7.79,7.71,7.97,7.69,1006554,807301262.0,3.59,-1.03,-0.08,0.25,7.956
2025-09-01,601998,7.72,7.59,7.78,7.56,735972,576652736.0,2.85,-1.56,-0.12,0.18,7.9325
2025-09-02,601998,7.59,7.8,7.82,7.58,921714,729863590.0,3.16,2.77,0.21,0.23,7.910499999999999
2025-09-03,601998,7.81,7.66,7.82,7.62,561626,442994865.0,2.56,-1.79,-0.14,0.14,7.884
2025-09-04,601998,7.63,7.83,7.86,7.47,1152085,906875189.0,5.09,2.22,0.17,0.28,7.864
2025-09-05,601998,7.77,7.62,7.79,7.59,853899,670519339.0,2.55,-2.68,-0.21,0.21,7.834999999999999
2025-09-08,601998,7.6,7.53,7.7,7.51,674467,525191167.0,2.49,-1.18,-0.09,0.17,7.809
2025-09-09,601998,7.55,7.62,7.63,7.52,484195,376301023.0,1.46,1.2,0.09,0.12,7.782000000000001
2025-09-10,601998,7.63,7.71,7.74,7.59,542856,426735640.0,1.97,1.18,0.09,0.13,7.764500000000001
2025-09-11,601998,7.7,7.71,7.75,7.61,575700,452483962.0,1.82,0.0,0.0,0.14,7.7459999999999996
2025-09-12,601998,7.7,7.62,7.73,7.59,396176,310175873.0,1.82,-1.17,-0.09,0.1,7.733499999999999
2025-09-15,601998,7.62,7.56,7.66,7.52,482205,374510988.0,1.84,-0.79,-0.06,0.12,7.722499999999999
2025-09-16,601998,7.54,7.45,7.58,7.42,523980,402084716.0,2.12,-1.46,-0.11,0.13,7.706999999999999
2025-09-17,601998,7.45,7.42,7.5,7.39,499606,381055457.0,1.48,-0.4,-0.03,0.12,7.689
2025-09-18,601998,7.42,7.29,7.44,7.27,596095,448803226.0,2.29,-1.75,-0.13,0.15,7.659000000000001
2025-09-19,601998,7.28,7.21,7.29,7.13,638981,473340179.0,2.19,-1.1,-0.08,0.16,7.628
2025-09-22,601998,7.19,7.2,7.28,7.17,358617,265769831.0,1.53,-0.14,-0.01,0.09,7.593500000000001
2025-09-23,601998,7.16,7.27,7.33,7.12,585076,435642142.0,2.92,0.97,0.07,0.14,7.5655
2025-09-24,601998,7.26,7.19,7.32,7.18,618929,459481522.0,1.93,-1.1,-0.08,0.15,7.539
2025-09-25,601998,7.19,7.15,7.2,7.09,477995,349978601.0,1.53,-0.56,-0.04,0.12,7.507000000000001
2025-09-26,601998,7.14,7.21,7.25,7.04,514817,378153425.0,2.94,0.84,0.06,0.13,7.481999999999999
2025-09-29,601998,7.2,7.11,7.21,7.06,687472,502810692.0,2.08,-1.39,-0.1,0.17,7.458
2025-09-30,601998,7.13,7.01,7.14,6.98,731264,528745736.0,2.25,-1.41,-0.1,0.18,7.4185
2025-10-09,601998,6.99,7.07,7.07,6.94,490309,352640521.0,1.85,0.86,0.06,0.12,7.389
2025-10-10,601998,7.04,7.07,7.17,7.03,617349,449760891.0,1.98,0.0,0.0,0.15,7.351000000000001
2025-10-13,601998,7.05,7.12,7.16,6.96,776142,563838224.0,2.83,0.71,0.05,0.19,7.3260000000000005
2025-10-14,601998,7.08,7.32,7.33,7.04,1194059,886962268.0,4.07,2.81,0.2,0.29,7.3155
2025-10-15,601998,7.3,7.36,7.41,7.27,829312,625183050.0,1.91,0.55,0.04,0.2,7.302499999999999
2025-10-16,601998,7.35,7.65,7.66,7.34,1225719,947368892.0,4.35,3.94,0.29,0.3,7.299499999999999
2025-10-17,601998,7.66,7.6,7.71,7.58,860328,673473286.0,1.7,-0.65,-0.05,0.21,7.294
2025-10-20,601998,7.58,7.52,7.61,7.41,663581,511592485.0,2.63,-1.05,-0.08,0.16,7.289
2025-10-21,601998,7.52,7.56,7.58,7.46,519647,400757246.0,1.6,0.53,0.04,0.13,7.289
